variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,6,구토,vomiting,0.0355,0.031,0.141,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,7,운동 시 호흡곤란,symptom:a243309094,0.0355,0.1141,0.0925,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,8,천명음,wheezing,0.0351,0.0729,0.0965,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,9,검은색 가래,black_sputum,0.0345,0.0044,0.1852,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,10,말초부종,symptom:331b559ac3,0.0345,0.0847,0.0899,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,11,호기의 증가,symptom:0a6604a5d8,0.0343,0.0047,0.174,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,12,오한,chills,0.0338,0.0365,0.1048,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,13,화농성 객담,purulent_sputum,0.0336,0.0044,0.1644,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,14,심부전,symptom:253a5cc7d1,0.0333,0.1085,0.0667,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,15,질식,symptom:86f571c688,0.0328,0.0064,0.1215,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,16,재채기,symptom:f0ff1b70a5,0.0327,0.005,0.1369,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,17,코막힘,nasal_obstruction,0.0326,0.0318,0.0976,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,18,권태감,malaise,0.0318,0.0268,0.1086,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,19,두통,headache,0.0315,0.0344,0.0824,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_005,0,어지러움이 더 심해졌습니다 어지러움 악화,20,천식,symptom:6a75325fe5,0.0312,0.0051,0.1196,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 더 심해졌다는 내용은 현재 증상으로 직접 대응됩니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,1,기운없음,symptom:3a6b475b6a,0.1099,1.0,0.4676,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,true,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,2,빈호흡,symptom:e3fb3f1d30,0.0413,0.107,0.1928,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,3,가래,sputum,0.0372,0.0662,0.1448,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,4,체중감소,weight_loss,0.0368,0.1021,0.1269,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,5,권태감,malaise,0.0366,0.0426,0.1779,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,6,천명음,wheezing,0.0363,0.0525,0.1558,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,7,호흡곤란,dyspnea,0.0352,0.1702,0.1032,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,8,마찰음,symptom:16666ae9ec,0.0351,0.053,0.1311,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,9,빈혈,symptom:4f9cdd7ad9,0.035,0.0097,0.1686,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,10,호기의 증가,symptom:0a6604a5d8,0.0347,0.0074,0.2008,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,11,무증상,symptom:e057a2105c,0.0346,0.0552,0.121,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,12,빈맥,symptom:920af2278a,0.034,0.0086,0.1597,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,13,두통,headache,0.0339,0.0586,0.1141,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,14,식욕부진,symptom:8678ac0397,0.0339,0.0076,0.1716,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,15,가슴 답답,chest_discomfort,0.0334,0.0714,0.0972,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,16,오한,chills,0.0332,0.0901,0.0919,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,17,흉통,chest_pain,0.0332,0.0524,0.1189,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,18,기침,cough,0.0331,0.0707,0.0967,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,19,설사,symptom:9c88ae340b,0.0331,0.0499,0.1206,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_006,1,기운이 전혀 없습니다 기운없음,20,객혈,hemoptysis,0.033,0.0114,0.1383,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,기운이 전혀 없다는 표현은 기운없음과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,1,방사통,radiating_pain,0.0839,1.0,0.0243,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,true,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,2,목의 통증,sore_throat,0.0713,0.1393,0.0968,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,3,박동성 통증,symptom:06a6f80381,0.0713,0.1407,0.1017,0.0395,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,4,복부 통증,abdominal_pain,0.0704,0.1382,0.0956,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,5,반복되는 폐렴,symptom:ade69fdbb3,0.0395,0.0872,0.177,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,6,폐부종,symptom:2c8be00e20,0.0392,0.0877,0.1643,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,7,천명음,wheezing,0.0389,0.0888,0.1569,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,8,오한,chills,0.0372,0.079,0.138,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,9,기침,cough,0.0367,0.0054,0.2212,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,10,가래,sputum,0.0363,0.0052,0.1779,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,11,열,fever,0.036,0.0686,0.1293,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,12,두통,headache,0.0357,0.0278,0.1611,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,13,콧물,rhinorrhea,0.0353,0.0455,0.1424,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,14,청색증,symptom:2255dfd144,0.0348,0.0691,0.1165,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,15,탈장,symptom:d7c26014b2,0.0348,0.098,0.1068,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,16,구토,vomiting,0.0346,0.0487,0.1302,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,17,피로감,symptom:a1e24be50f,0.034,0.0497,0.1257,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,18,말초부종,symptom:331b559ac3,0.0339,0.0044,0.1443,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,19,검은색 가래,black_sputum,0.0338,0.0031,0.1703,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_007,0,어깨에서 팔로 찌르는 통증이 있습니다 어깨에서 팔로 찌르는 통증,20,부정맥,symptom:bcde07d1e3,0.0337,0.0038,0.1463,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어깨에서 팔로 찌르는 통증은 방사통과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,1,객혈,hemoptysis,0.1088,0.7582,0.2116,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,true,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,2,가래,sputum,0.0795,1.0,0.3785,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,3,거품이 섞인 가래,symptom:129b5a70ed,0.0773,0.1673,0.2903,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,4,검은색 가래,black_sputum,0.0764,0.5281,0.2006,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,5,기침,cough,0.0398,0.7002,0.1972,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,6,결막염,symptom:7a281d2ec2,0.0393,0.0556,0.2158,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,7,콧물,rhinorrhea,0.036,0.0394,0.1841,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,8,화농성 객담,purulent_sputum,0.0352,0.1637,0.1582,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,9,감기 증상,symptom:cabd50b0e8,0.0339,0.1035,0.1503,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,10,저산소증,symptom:b3d40f3209,0.0335,0.0116,0.1723,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
G,eval_008,0,가래에 피가 섞여 나옵니다 가래에 피 섞임,11,구토,vomiting,0.0334,0.0576,0.1513,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가래에 피가 섞여 나오는 증상은 객혈과 직접 대응합니다.,false,top_k
