variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
C,syn_0159,partial_miss|extraction_gold_mismatch,두통,,두통; 하지부종,20,하지부종; 사지 부종; 가슴 답답; 결막염; 가래; 콧물; 객혈; 발한; 무증상; 구토; 복벽이 움푹 들어감; 의식 저하; 검은색 가래; 피부홍조; 탈장; 지남력 장애; 불안; 복부팽만감; 사망; 저산소증,오늘 아침부터 종아리가 자꾸 부어 그리고 머리깽이가 깨질 듯 아파.,,있음,symptom,1,0
C,syn_0161,negative_hit|extraction_gold_mismatch,,부정맥,콧물,20,콧물; 부정맥; 경정맥 확장; 재채기; 코막힘; 결막염; 기침; 열; 곤봉지; 말초부종; 근육통; 피로감; 천식; 구토; 설사; 저산소증; 빈호흡; 흉곽 팽윤; 감기 증상; 객혈,부정맥은 나아졌어 근데 맑은 콧물이 나 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0165,negative_hit|extraction_gold_mismatch,,거품이 섞인 가래,기침,20,가래; 거품이 섞인 가래; 기침; 검은색 가래; 구토; 화농성 객담; 결막염; 객혈; 기운없음; 운동 시 호흡곤란; 가슴 답답; 천명음; 빈호흡; 빈맥; 오한; 체중감소; 저산소증; 감기 증상; 서맥; 폐부종,거품이 섞인 가래는 좀 나아졌어 근데 지난번보다 기침이 안 멎는 거 같아.,,있음,symptom,1,0
C,syn_0169,negative_hit|extraction_gold_mismatch,,코막힘,부정맥; 운동 시 호흡곤란,20,코막힘; 눈이 무거운 느낌; 기침; 운동 시 호흡곤란; 부정맥; 서맥; 가래; 콧물; 가슴 답답; 삼키기 곤란; 검은색 가래; 질식; 열; 사망; 화농성 객담; 두통; 불안; 구토; 빈맥; 지남력 장애,코막힘은 지금은 괜찮아 근데 걸을 때 숨이 더 차 그리고 맥이 건너뛰는 느낌이야 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0170,partial_miss|extraction_gold_mismatch,빈맥,,목의 통증; 빈맥; 흉통,20,목의 통증; 가슴 답답; 함몰가슴; 가슴 두근거림; 코막힘; 기침; 부정맥; 천명음; 운동 시 호흡곤란; 콧물; 삼키기 곤란; 열; 서맥; 구토; 흉통; 청색증; 사망; 가래; 검은색 가래; 화농성 객담,숨을 쉴 때 가슴이 결려 그리고 맥이 빠르게 뛰어 그리고 목이 따갑고 아파 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0173,negative_hit|extraction_gold_mismatch,,두통,피로감,20,두통; 피부홍조; 권태감; 가래; 불안; 피로감; 근육통; 발한; 열; 흉통; 객혈; 운동 시 호흡곤란; 콧물; 결막염; 기침; 코막힘; 천식; 감기 증상; 검은색 가래; 오한,두통은 이제 거의 없어 근데 어제부터 쉬어도 몸땡이가 피곤해.,,있음,symptom,1,0
C,syn_0177,miss_all_gold|negative_hit|extraction_gold_mismatch,사래걸림; 오한,기운없음,사래걸림; 오한,20,기운없음; 온몸이 떨림; 복벽이 움푹 들어감; 가래; 천명음; 가슴 답답; 결막염; 콧물; 반복되는 폐렴; 객혈; 운동 시 호흡곤란; 호기의 증가; 목소리 변화; 체중감소; 천식; 근력 약화; 빈호흡; 지남력 장애; 구토; 감기 증상,기운없음은 나아졌어 근데 며칠 전부터 물을 마시면 자주 사레가 들어 그리고 몸이 춥고 떨려.,,있음,symptom,1,0
C,syn_0181,negative_hit|extraction_gold_mismatch,,부정맥,불안,20,부정맥; 경정맥 확장; 불안; 피부홍조; 발한; 빈맥; 빈호흡; 체중감소; 호기의 증가; 콧물; 서맥; 열; 빈혈; 무증상; 식욕부진; 천식; 감기 증상; 결막염; 구토; 기침,부정맥은 나아졌어 근데 지금 먹는 약은 없고 괜히 불안해.,,있음,symptom,1,0
C,syn_0184,miss_all_gold|extraction_gold_mismatch,권태감,,권태감,20,눈이 무거운 느낌; 온몸이 떨림; 체중감소; 콧물; 무증상; 서맥; 코막힘; 마찰음; 방사통; 폐부종; 탈장; 빈호흡; 심부전; 피로감; 근육통; 반복되는 폐렴; 오한; 빈맥; 감기 증상; 열,전반적으로 몸이 무거워 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0185,negative_hit|extraction_gold_mismatch,,온몸이 떨림,눈이 무거운 느낌,20,눈이 무거운 느낌; 온몸이 떨림; 구토; 눈의 충혈; 흉통; 체중감소; 기운없음; 목소리 변화; 지남력 장애; 감기 증상; 기침; 운동 시 호흡곤란; 의식 저하; 재채기; 빈맥; 근육통; 화농성 객담; 창백; 천식; 두통,온몸가 떨림은 지금은 괜찮아 근데 이번에 새로 눈이 무거워.,,있음,symptom,1,0
C,syn_0189,negative_hit|extraction_gold_mismatch,,오한,감기 증상; 복부팽만감,20,복부팽만감; 감기 증상; 오한; 기운없음; 근육통; 두통; 열; 구토; 권태감; 폐부종; 말초부종; 천명음; 가슴 답답; 반복되는 폐렴; 흉통; 삼키기 곤란; 검은색 가래; 결막염; 기침; 복부 통증,오한은 나아졌어 근데 약 먹는 중에 감기 기운이 있어 그리고 배가 더부룩하고 부풀어 있어.,,있음,symptom,1,0
C,syn_0190,partial_miss|extraction_gold_mismatch,사지 부종; 운동 시 호흡곤란,,사지 부종; 오한; 운동 시 호흡곤란,20,호흡곤란; 오한; 눈이 무거운 느낌; 기침; 열; 가슴 답답; 가래; 감기 증상; 권태감; 구토; 사망; 근육통; 삼키기 곤란; 콧물; 두통; 불안; 빈호흡; 발한; 폐부종; 결막염,치료 후에도 오한이 있어 그리고 팔다리가 붓는 느낌이야 그리고 계단을 오르면 숨이 많이 차.,,있음,symptom,1,0
C,syn_0193,miss_all_gold|negative_hit|extraction_gold_mismatch,가슴 두근거림,눈꼽,가슴 두근거림,20,눈꼽; 눈이 무거운 느낌; 가슴 답답; 가래; 구토; 피부홍조; 부정맥; 발한; 탈장; 불안; 눈의 충혈; 삼키기 곤란; 운동 시 호흡곤란; 빈호흡; 청색증; 함몰가슴; 호기의 증가; 지남력 장애; 검은색 가래; 두통,눈꼽은 지금은 괜찮아 근데 며칠 전부터 심장이 빨리 뛰는 느낌이야.,,있음,symptom,1,0
C,syn_0197,partial_miss|negative_hit|extraction_gold_mismatch,호흡곤란,흉부압박감,거품이 섞인 가래; 호흡곤란,20,가래; 거품이 섞인 가래; 흉부압박감; 검은색 가래; 복벽이 움푹 들어감; 객혈; 가슴 답답; 기침; 화농성 객담; 운동 시 호흡곤란; 천명음; 구토; 근력 약화; 감기 증상; 두통; 흉수; 코막힘; 흉통; 말초부종; 불안,흉부압박감은 지금은 괜찮아 근데 숨이 차서 힘들어 그리고 거품 섞인 가래가 나와 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0199,partial_miss|extraction_gold_mismatch,흉부압박감,,기침; 흉부압박감,20,기침; 가슴 답답; 함몰가슴; 가슴 두근거림; 결막염; 구토; 삼키기 곤란; 가래; 천명음; 근력 약화; 검은색 가래; 콧물; 감기 증상; 빈호흡; 근육통; 빈맥; 오한; 화농성 객담; 기운없음; 운동 시 호흡곤란,집에 있던 약 조금 먹었는데도 가슴을 누르는 거 같아 그리고 기침이 안 멎는 거 같아.,,있음,symptom,1,0
C,syn_0201,negative_hit|extraction_gold_mismatch,,가슴 답답,설사,20,가슴 답답; 함몰가슴; 설사; 가슴 두근거림; 감기 증상; 코막힘; 청색증; 콧물; 구토; 삼키기 곤란; 피로감; 반복되는 폐렴; 말초부종; 마찰음; 가래; 객혈; 사지 부종; 흉통; 발한; 체중감소,가슴 답답은 지금은 괜찮아 근데 설사가 계속돼 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0205,negative_hit|extraction_gold_mismatch,,콧물,체중감소,20,콧물; 결막염; 코막힘; 재채기; 체중감소; 구토; 오한; 두통; 가래; 경정맥 확장; 사망; 화농성 객담; 복벽이 움푹 들어감; 흉수; 폐부종; 반복되는 폐렴; 창백; 근육통; 사지 부종; 기침,콧물은 좀 나아졌어 근데 어제부터 살이 자꾸 빠져.,,있음,symptom,1,0
C,syn_0207,partial_miss|extraction_gold_mismatch,피로감,,근력 약화; 피로감,20,근력 약화; 복벽이 움푹 들어감; 가래; 콧물; 코막힘; 기운없음; 사망; 객혈; 탈장; 삼키기 곤란; 가슴 답답; 호흡곤란; 운동 시 호흡곤란; 기침; 흉곽 팽윤; 권태감; 불안; 발한; 사지 부종; 피부홍조,오늘 아침부터 팔다리에 힘이 잘 들어가지 않아 그리고 쉬어도 피곤해.,,있음,symptom,1,0
C,syn_0209,negative_hit|extraction_gold_mismatch,,감기 증상,온몸이 떨림; 피부홍조,20,감기 증상; 온몸이 떨림; 무증상; 피부홍조; 눈이 무거운 느낌; 다발성 장기부전 증상; 뇌압상승증상; 체중감소; 근육통; 두통; 오한; 구토; 말초부종; 삼키기 곤란; 폐부종; 가래; 설사; 열; 객혈; 목소리 변화,감기 증상은 나아졌어 근데 온몸이 떨려 그리고 피부가 달아오르는 느낌이야 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0211,miss_all_gold|extraction_gold_mismatch,방사통,,방사통,20,복부 통증; 목의 통증; 박동성 통증; 가래; 객혈; 콧물; 심부전; 재채기; 탈장; 피로감; 흉통; 무증상; 코막힘; 서맥; 천명음; 급성 신부전; 가슴 답답; 마찰음; 폐동맥 고혈압; 반복되는 폐렴,오늘 아침부터 통증이 어깨 쪽으로 뻗쳐.,,있음,symptom,1,0
C,syn_0213,negative_hit|extraction_gold_mismatch,,흉통,객혈,20,기침; 흉통; 가래; 결막염; 천명음; 감기 증상; 구토; 두통; 콧물; 객혈; 식욕부진; 검은색 가래; 오한; 불안; 빈맥; 빈호흡; 피부홍조; 체중감소; 화농성 객담; 근육통,흉통은 이제 거의 없어 근데 기침하면 피가 비쳐.,,있음,symptom,1,0
C,syn_0217,negative_hit|extraction_gold_mismatch,,어지러움,빈맥; 흉통,20,흉통; 어지러움; 가슴 답답; 함몰가슴; 가슴 두근거림; 부정맥; 청색증; 서맥; 가래; 저산소증; 삼키기 곤란; 기운없음; 빈호흡; 빈맥; 흉수; 심부전; 호기의 증가; 탈장; 사지 부종; 창백,어지러움은 지금 없어 근데 아직 가슴 한쪽이 아파 그리고 맥이 빠르게 뛰어.,,있음,symptom,1,0
C,syn_0220,partial_miss|extraction_gold_mismatch,피로감,,삼키기 곤란; 피로감; 흉부압박감,20,흉부압박감; 가슴 답답; 삼키기 곤란; 함몰가슴; 눈이 무거운 느낌; 가슴 두근거림; 피부홍조; 발한; 불안; 가래; 저산소증; 흉통; 탈장; 청색증; 운동 시 호흡곤란; 감기 증상; 권태감; 근육통; 기침; 결막염,약 먹는 중에 쉬어도 피곤해 그리고 삼키기가 어려워 그리고 가슴을 꽉 누르는 느낌이야.,,있음,symptom,1,0
C,syn_0221,negative_hit|extraction_gold_mismatch,,창백,검은색 가래,20,가래; 검은색 가래; 창백; 거품이 섞인 가래; 기침; 운동 시 호흡곤란; 화농성 객담; 구토; 객혈; 오한; 감기 증상; 체중감소; 복벽이 움푹 들어감; 사지 부종; 질식; 지남력 장애; 부정맥; 근긴장의 이상; 사래걸림; 사망,창백은 지금은 괜찮아 근데 어제부터 가래가 좀 까매 보여.,,있음,symptom,1,0
C,syn_0222,miss_all_gold|extraction_gold_mismatch,피부홍조,,피부홍조,20,기침; 구토; 천명음; 폐부종; 서맥; 두통; 복벽이 움푹 들어감; 지남력 장애; 반복되는 폐렴; 폐동맥 고혈압; 심부전; 목소리 변화; 호기의 증가; 눈이 무거운 느낌; 탈장; 말초부종; 경정맥 확장; 화농성 객담; 뇌압상승증상; 저산소증,지난번보다 얼굴이 확 달아올라.,,있음,symptom,1,0
C,syn_0225,negative_hit|extraction_gold_mismatch,,근력 약화,화농성 객담,20,화농성 객담; 근력 약화; 가래; 검은색 가래; 거품이 섞인 가래; 기침; 운동 시 호흡곤란; 구토; 감기 증상; 객혈; 오한; 체중감소; 복벽이 움푹 들어감; 천식; 근긴장의 이상; 지남력 장애; 사지 부종; 창백; 천명음; 빈맥,근력 약화는 지금은 괜찮아 근데 며칠 전부터 누런 가래가 자꾸 나와.,,있음,symptom,1,0
C,syn_0229,partial_miss|negative_hit|extraction_gold_mismatch,복부 통증,발한,복부 통증; 부정맥,20,발한; 가슴 답답; 피부홍조; 부정맥; 복벽이 움푹 들어감; 천식; 근력 약화; 화농성 객담; 기침; 경정맥 확장; 피로감; 탈장; 의식 저하; 천명음; 결막염; 불안; 마찰음; 창백; 서맥; 거품이 섞인 가래,발한은 좀 나아졌어 근데 약 먹어도 심장이 엇박자로 뛰는 거 같아 그리고 속이 아파.,,있음,symptom,1,0
C,syn_0230,partial_miss|extraction_gold_mismatch,빈맥; 온몸이 떨림,,목의 통증; 빈맥; 온몸이 떨림,20,목의 통증; 눈이 무거운 느낌; 가슴 답답; 코막힘; 삼키기 곤란; 체중감소; 탈장; 콧물; 가래; 부정맥; 발한; 사망; 청색증; 불안; 천식; 기침; 복벽이 움푹 들어감; 운동 시 호흡곤란; 천명음; 근육통,오늘 아침부터 심장이 빠르게 뛰는 느낌이야 그리고 목이 따가워 그리고 몸땡이가 막 떨려.,,있음,symptom,1,0
C,syn_0233,negative_hit|extraction_gold_mismatch,,운동 시 호흡곤란,삼키기 곤란,20,운동 시 호흡곤란; 목의 통증; 호흡곤란; 호흡기감염; 빈호흡; 수유 곤란; 삼키기 곤란; 기침; 가래; 권태감; 불안; 청색증; 발한; 피부홍조; 함몰가슴; 식욕부진; 기운없음; 천식; 가슴 답답; 흉통,운동 시 호흡곤란은 좀 나아졌어 근데 며칠 전부터 음식이 목에 걸려 잘 안 넘어가.,,있음,symptom,1,0
C,syn_0237,partial_miss|negative_hit|extraction_gold_mismatch,오한,호흡곤란,사지 부종; 오한,20,호흡곤란; 운동 시 호흡곤란; 빈호흡; 호흡기감염; 삼키기 곤란; 수유 곤란; 불안; 폐부종; 기침; 사지 부종; 가슴 답답; 피부홍조; 발한; 청색증; 천명음; 가래; 권태감; 체중감소; 빈맥; 식욕부진,호흡곤란은 좀 나아졌어 근데 어제부터 몸땡이가 으슬으슬해 그리고 손발이 자꾸 부어.,,있음,symptom,1,0
C,syn_0240,partial_miss|extraction_gold_mismatch,가슴 두근거림,,가슴 두근거림; 두통; 하지부종,20,하지부종; 눈이 무거운 느낌; 가슴 답답; 콧물; 부정맥; 결막염; 구토; 삼키기 곤란; 근력 약화; 두통; 발한; 사지 부종; 탈장; 눈의 충혈; 말초부종; 기침; 감기 증상; 오한; 피부홍조; 심부전,심장이 빨리 뛰는 느낌이야 그리고 다리가 부어 그리고 머리가 아파 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0241,negative_hit|extraction_gold_mismatch,,화농성 객담,눈의 충혈,20,화농성 객담; 눈이 무거운 느낌; 체중감소; 구토; 검은색 가래; 눈의 충혈; 기침; 천명음; 오한; 가래; 근육통; 폐부종; 질식; 호기의 증가; 천식; 결막염; 지남력 장애; 목소리 변화; 가슴 답답; 눈꼽,화농성 객담은 좀 나아졌어 근데 며칠 전부터 눈이 빨개졌어.,,있음,symptom,1,0
C,syn_0242,miss_all_gold|extraction_gold_mismatch,복부 통증,,복부 통증,20,호흡곤란; 서맥; 빈호흡; 저산소증; 피부홍조; 불안; 운동 시 호흡곤란; 발한; 흉부압박감; 흉수; 근긴장의 이상; 근력 약화; 가슴 답답; 방사통; 부정맥; 피로감; 하지부종; 호기의 증가; 검은색 가래; 빈맥,속이 아파 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0245,miss_all_gold|negative_hit|extraction_gold_mismatch,어지러움,하지부종,어지러움,20,하지부종; 사지 부종; 폐부종; 말초부종; 무증상; 체중감소; 검은색 가래; 청색증; 두통; 피부홍조; 호흡곤란; 사망; 탈장; 불안; 구토; 기침; 재채기; 화농성 객담; 가슴 답답; 설사,하지부종은 좀 나아졌어 근데 약은 아직 안 먹고 있고 머리깽이가 핑 돌아.,,있음,symptom,1,0
C,syn_0249,partial_miss|negative_hit|extraction_gold_mismatch,복부팽만감,재채기,목소리 변화; 복부팽만감,20,재채기; 목소리 변화; 목의 통증; 결막염; 구토; 기침; 기운없음; 하지부종; 가래; 피부홍조; 불안; 발한; 콧물; 사망; 검은색 가래; 열; 빈호흡; 호기의 증가; 마찰음; 천명음,재채기는 지금은 괜찮아 근데 최근에 배가 더부룩하고 부풀어 있어 그리고 목소리가 잘 나오지 않아.,,있음,symptom,1,0
C,syn_0250,partial_miss|extraction_gold_mismatch,사지 부종; 운동 시 호흡곤란,,부정맥; 사지 부종; 운동 시 호흡곤란,20,호흡곤란; 가슴 답답; 기침; 구토; 코막힘; 가래; 오한; 하지부종; 설사; 근육통; 부정맥; 콧물; 두통; 검은색 가래; 천식; 열; 흉통; 발한; 피부홍조; 호기의 증가,약 먹는 중에 손발이 부어 그리고 계단을 오르면 숨이 많이 차 그리고 심장이 불규칙하게 뛰어.,,있음,symptom,1,0
C,syn_0253,negative_hit|extraction_gold_mismatch,,목소리 변화,하지부종,20,목의 통증; 목소리 변화; 의식 변화; 하지부종; 결막염; 가래; 사지 부종; 콧물; 가슴 답답; 열; 발한; 불안; 피부홍조; 탈장; 천명음; 무증상; 호기의 증가; 지남력 장애; 마찰음; 피로감,목소리 변화는 이제 거의 없어 근데 종아리가 자꾸 부어 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0257,negative_hit|extraction_gold_mismatch,,목의 통증,거품이 섞인 가래; 근육통,20,목의 통증; 거품이 섞인 가래; 가래; 검은색 가래; 온몸이 떨림; 근육통; 복부 통증; 박동성 통증; 기침; 구토; 화농성 객담; 감기 증상; 객혈; 운동 시 호흡곤란; 두통; 체중감소; 가슴 답답; 발한; 피부홍조; 불안,목의 통증은 지금 없어 근데 아직 거품 섞인 가래가 나와 그리고 온몸 근육이 쑤셔.,,있음,symptom,1,0
